GEO_ID,Geographic Area Name,Total Population,Preschool,Gradeschooler,Teen,Old People,White,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Preschool Percent,Gradeschooler Percent,Teen Percent,Old People Percent,White Percent,Black or African American alone Percent,Asian alone Percent
1500000US551314301003,"Block Group 3, Census Tract 4301, Washington County, Wisconsin",2470,127,174,119,752,2233,31,31,0,1.80E-06,5.74E-06,0.051417004,0.070445344,0.048178138,0.304453441,0.904048583,0.012550607,0
1500000US551314401031,"Block Group 1, Census Tract 4401.03, Washington County, Wisconsin",2648,215,480,191,362,2492,22,20,0,0,6.42E-06,0.081193353,0.181268882,0.072129909,0.136706949,0.941087613,0.008308157,0
1500000US551314401032,"Block Group 2, Census Tract 4401.03, Washington County, Wisconsin",2273,100,235,156,664,2120,2,27,20,0,4.84E-06,0.043994721,0.103387593,0.068631764,0.292124945,0.932688077,0.000879894,0.008798944
1500000US551314401041,"Block Group 1, Census Tract 4401.04, Washington County, Wisconsin",1408,74,360,165,165,1369,0,0,0,0,1.97E-05,0.052556818,0.255681818,0.1171875,0.1171875,0.972301136,0,0
1500000US551314401042,"Block Group 2, Census Tract 4401.04, Washington County, Wisconsin",910,83,71,79,96,863,0,0,8,0,0,0.091208791,0.078021978,0.086813187,0.105494505,0.948351648,0,0.008791209
1500000US551314401043,"Block Group 3, Census Tract 4401.04, Washington County, Wisconsin",3955,363,527,303,1015,3419,204,48,0,0,5.18E-06,0.091782554,0.133249052,0.076611884,0.256637168,0.864475348,0.051580278,0
1500000US551314401051,"Block Group 1, Census Tract 4401.05, Washington County, Wisconsin",2404,101,410,198,402,2332,0,26,1,0,0,0.042013311,0.170549085,0.082362729,0.167221298,0.970049917,0,0.000415973
1500000US551314401052,"Block Group 2, Census Tract 4401.05, Washington County, Wisconsin",1389,22,181,43,472,1366,0,0,23,0,0,0.015838733,0.130309575,0.030957523,0.339812815,0.983441325,0,0.016558675
1500000US551314401061,"Block Group 1, Census Tract 4401.06, Washington County, Wisconsin",2491,101,333,113,682,2456,14,0,21,0,0,0.040545965,0.133681253,0.045363308,0.273785628,0.985949418,0.005620233,0.008430349
1500000US551314401062,"Block Group 2, Census Tract 4401.06, Washington County, Wisconsin",1318,76,84,61,482,1278,3,0,7,0,1.15E-06,0.057663126,0.063732929,0.046282246,0.365705615,0.969650986,0.002276176,0.005311077
1500000US551314402001,"Block Group 1, Census Tract 4402, Washington County, Wisconsin",1155,106,121,58,210,1155,0,0,0,0,0,0.091774892,0.104761905,0.05021645,0.181818182,1,0,0
1500000US551314402002,"Block Group 2, Census Tract 4402, Washington County, Wisconsin",758,40,77,76,163,747,0,0,11,0,0,0.052770449,0.101583113,0.100263852,0.215039578,0.985488127,0,0.014511873
1500000US551314402003,"Block Group 3, Census Tract 4402, Washington County, Wisconsin",989,31,105,47,186,978,0,0,0,0,1.12E-05,0.031344793,0.106167846,0.04752275,0.188068756,0.988877654,0,0
1500000US551314402004,"Block Group 4, Census Tract 4402, Washington County, Wisconsin",937,55,95,114,120,888,12,0,0,0,1.94E-05,0.058697972,0.101387407,0.121664888,0.128068303,0.947705443,0.01280683,0
1500000US551314501031,"Block Group 1, Census Tract 4501.03, Washington County, Wisconsin",2061,74,168,156,553,2040,0,0,0,0,0,0.035904901,0.081513828,0.075691412,0.268316351,0.989810771,0,0
1500000US551314501032,"Block Group 2, Census Tract 4501.03, Washington County, Wisconsin",3053,85,550,160,521,2984,52,17,0,0,0,0.027841467,0.180150671,0.052407468,0.170651818,0.977399279,0.017032427,0
1500000US551314501041,"Block Group 1, Census Tract 4501.04, Washington County, Wisconsin",1293,82,129,38,549,1247,0,0,36,5.98E-06,0,0.063418407,0.099767981,0.029389018,0.424593968,0.964423821,0,0.027842227
1500000US551314501042,"Block Group 2, Census Tract 4501.04, Washington County, Wisconsin",3989,294,501,160,1019,3806,112,0,0,0,0,0.073702682,0.125595387,0.040110303,0.255452494,0.954123841,0.028077212,0
1500000US551314501043,"Block Group 3, Census Tract 4501.04, Washington County, Wisconsin",1729,129,74,169,326,1687,0,0,16,0,0,0.074609601,0.042799306,0.097744361,0.188548294,0.975708502,0,0.009253904
1500000US551314501051,"Block Group 1, Census Tract 4501.05, Washington County, Wisconsin",1767,75,296,127,408,1692,0,0,42,3.20E-06,0,0.042444822,0.167515563,0.071873231,0.23089983,0.957555178,0,0.0237691
1500000US551314501052,"Block Group 2, Census Tract 4501.05, Washington County, Wisconsin",661,8,50,23,324,661,0,0,0,0,0,0.012102874,0.075642965,0.034795764,0.490166415,1,0,0
1500000US551314501061,"Block Group 1, Census Tract 4501.06, Washington County, Wisconsin",2507,140,398,347,326,2476,0,0,10,0,0,0.055843638,0.158755485,0.138412445,0.130035899,0.987634623,0,0.003988831
1500000US551314501062,"Block Group 2, Census Tract 4501.06, Washington County, Wisconsin",1564,55,151,114,390,1516,0,0,11,0,6.54E-06,0.03516624,0.096547315,0.072890026,0.249360614,0.969309463,0,0.007033248
1500000US551314501063,"Block Group 3, Census Tract 4501.06, Washington County, Wisconsin",2043,135,336,84,365,2043,0,0,0,0,0,0.066079295,0.164464023,0.041116006,0.178658835,1,0,0
1500000US551314601011,"Block Group 1, Census Tract 4601.01, Washington County, Wisconsin",2566,51,504,228,517,2428,0,0,107,0,2.58E-06,0.019875292,0.196414653,0.088854248,0.201480904,0.946219797,0,0.041699143
1500000US551314601012,"Block Group 2, Census Tract 4601.01, Washington County, Wisconsin",1055,24,56,72,336,1030,8,6,6,0,0,0.022748815,0.053080569,0.068246445,0.318483412,0.976303318,0.007582938,0.005687204
1500000US551314601013,"Block Group 3, Census Tract 4601.01, Washington County, Wisconsin",2919,131,379,108,789,2894,0,0,25,0,0,0.044878383,0.129838986,0.036998972,0.270298047,0.991435423,0,0.008564577
1500000US551314601021,"Block Group 1, Census Tract 4601.02, Washington County, Wisconsin",1683,97,170,110,535,1502,0,10,103,0,1.13E-05,0.057635175,0.101010101,0.065359477,0.31788473,0.892453951,0,0.061200238
1500000US551314601022,"Block Group 2, Census Tract 4601.02, Washington County, Wisconsin",1250,0,168,17,413,1179,64,7,0,0,0,0,0.1344,0.0136,0.3304,0.9432,0.0512,0
1500000US551314601023,"Block Group 3, Census Tract 4601.02, Washington County, Wisconsin",660,45,34,0,171,651,0,0,9,0,0,0.068181818,0.051515152,0,0.259090909,0.986363636,0,0.013636364
1500000US551314601024,"Block Group 4, Census Tract 4601.02, Washington County, Wisconsin",1557,65,150,176,281,1535,0,0,22,0,0,0.041746949,0.096339114,0.113037893,0.180475273,0.985870263,0,0.014129737
1500000US551314701001,"Block Group 1, Census Tract 4701, Washington County, Wisconsin",1032,74,84,33,299,951,52,0,7,0,1.03E-05,0.071705426,0.081395349,0.031976744,0.289728682,0.921511628,0.050387597,0.006782946
1500000US551314701002,"Block Group 2, Census Tract 4701, Washington County, Wisconsin",1892,108,294,119,402,1579,9,0,304,0,0,0.057082452,0.155391121,0.062896406,0.212473573,0.834566596,0.004756871,0.160676533
1500000US551314701003,"Block Group 3, Census Tract 4701, Washington County, Wisconsin",1546,35,112,50,566,1434,25,0,0,0,0,0.022639069,0.072445019,0.032341527,0.36610608,0.927554981,0.016170763,0
1500000US551314701004,"Block Group 4, Census Tract 4701, Washington County, Wisconsin",947,65,282,11,211,928,0,19,0,0,0,0.068637804,0.297782471,0.011615628,0.22280887,0.979936642,0,0
1500000US551314702021,"Block Group 1, Census Tract 4702.02, Washington County, Wisconsin",2021,49,186,232,497,2000,0,0,11,0,0,0.024245423,0.092033647,0.114794656,0.245917862,0.989609104,0,0.00544285
1500000US551314702022,"Block Group 2, Census Tract 4702.02, Washington County, Wisconsin",833,71,12,62,272,797,0,0,12,0,0,0.085234094,0.014405762,0.074429772,0.326530612,0.956782713,0,0.014405762
1500000US551314702023,"Block Group 3, Census Tract 4702.02, Washington County, Wisconsin",1439,48,204,38,418,1357,0,0,0,0,3.96E-05,0.033356498,0.141765115,0.026407227,0.2904795,0.943015983,0,0
1500000US551314702024,"Block Group 4, Census Tract 4702.02, Washington County, Wisconsin",1592,113,174,93,405,1314,166,0,83,0,0,0.070979899,0.109296482,0.058417085,0.254396985,0.825376884,0.104271357,0.052135678
1500000US551314702031,"Block Group 1, Census Tract 4702.03, Washington County, Wisconsin",2141,148,314,202,352,1861,105,0,36,0,0,0.069126576,0.146660439,0.094348435,0.164409155,0.869219991,0.049042504,0.016814573
1500000US551314702032,"Block Group 2, Census Tract 4702.03, Washington County, Wisconsin",1304,83,66,0,455,1153,14,0,45,0,1.12E-05,0.063650307,0.050613497,0,0.34892638,0.884202454,0.010736196,0.034509202
1500000US551314702033,"Block Group 3, Census Tract 4702.03, Washington County, Wisconsin",1479,72,145,98,276,1115,64,0,268,0,0,0.048681542,0.098039216,0.066260987,0.186612576,0.753887762,0.043272481,0.181203516
1500000US551314702041,"Block Group 1, Census Tract 4702.04, Washington County, Wisconsin",4243,253,793,314,613,3864,48,12,245,0,1.89E-06,0.059627622,0.186896064,0.074004242,0.14447325,0.910676408,0.01131275,0.057742164
1500000US551332001011,"Block Group 1, Census Tract 2001.01, Waukesha County, Wisconsin",664,43,64,54,181,517,90,0,36,0,2.95E-05,0.064759036,0.096385542,0.081325301,0.272590361,0.778614458,0.135542169,0.054216867
1500000US551332001012,"Block Group 2, Census Tract 2001.01, Waukesha County, Wisconsin",1536,193,118,41,238,1305,92,0,120,7.21E-06,8.48E-07,0.125651042,0.076822917,0.026692708,0.154947917,0.849609375,0.059895833,0.078125
1500000US551332001013,"Block Group 3, Census Tract 2001.01, Waukesha County, Wisconsin",1227,42,83,58,513,1198,8,0,0,0,0,0.034229829,0.067644662,0.047269764,0.41809291,0.976365118,0.006519967,0
1500000US551332001014,"Block Group 4, Census Tract 2001.01, Waukesha County, Wisconsin",1288,162,170,136,193,1149,0,0,14,0,3.13E-05,0.125776398,0.131987578,0.105590062,0.14984472,0.892080745,0,0.010869565
1500000US551332001021,"Block Group 1, Census Tract 2001.02, Waukesha County, Wisconsin",1005,42,37,10,470,961,44,0,0,0,0,0.041791045,0.03681592,0.009950249,0.467661692,0.956218905,0.043781095,0
1500000US551332001022,"Block Group 2, Census Tract 2001.02, Waukesha County, Wisconsin",1140,43,119,105,178,1045,84,0,11,0,0,0.037719298,0.104385965,0.092105263,0.156140351,0.916666667,0.073684211,0.009649123
1500000US551332001023,"Block Group 3, Census Tract 2001.02, Waukesha County, Wisconsin",1349,113,133,101,317,1286,51,0,0,0,0,0.083765752,0.098591549,0.074870274,0.234988881,0.95329874,0.037805782,0
1500000US551332001024,"Block Group 4, Census Tract 2001.02, Waukesha County, Wisconsin",1579,47,290,93,214,1556,0,0,0,0,0,0.029765674,0.183660545,0.058898037,0.135528816,0.985433819,0,0
1500000US551332001031,"Block Group 1, Census Tract 2001.03, Waukesha County, Wisconsin",1407,89,168,147,291,1253,34,0,89,0,0,0.063255153,0.119402985,0.104477612,0.206823028,0.890547264,0.02416489,0.063255153
1500000US551332001032,"Block Group 2, Census Tract 2001.03, Waukesha County, Wisconsin",631,10,166,14,74,505,6,0,16,0,0,0.015847861,0.263074485,0.022187005,0.117274168,0.800316957,0.009508716,0.025356577
1500000US551332001033,"Block Group 3, Census Tract 2001.03, Waukesha County, Wisconsin",1179,74,119,74,354,1167,12,0,0,0,0,0.062765055,0.100932994,0.062765055,0.300254453,0.989821883,0.010178117,0
1500000US551332002011,"Block Group 1, Census Tract 2002.01, Waukesha County, Wisconsin",1531,52,15,0,1309,1525,0,0,0,0,2.56E-06,0.033964729,0.009797518,0,0.854996734,0.996080993,0,0
1500000US551332002012,"Block Group 2, Census Tract 2002.01, Waukesha County, Wisconsin",2233,158,282,164,600,1798,329,0,22,0,0,0.070756829,0.126287506,0.073443798,0.26869682,0.805194805,0.147335423,0.009852217
1500000US551332002021,"Block Group 1, Census Tract 2002.02, Waukesha County, Wisconsin",1825,124,78,70,583,1516,70,12,188,0,0,0.067945205,0.042739726,0.038356164,0.319452055,0.830684932,0.038356164,0.103013699
1500000US551332002022,"Block Group 2, Census Tract 2002.02, Waukesha County, Wisconsin",596,36,63,22,227,577,0,0,19,0,0,0.060402685,0.105704698,0.036912752,0.380872483,0.968120805,0,0.031879195
1500000US551332002023,"Block Group 3, Census Tract 2002.02, Waukesha County, Wisconsin",1912,110,278,132,352,1711,66,0,57,0,1.89E-05,0.057531381,0.14539749,0.069037657,0.184100418,0.894874477,0.034518828,0.029811715
1500000US551332003001,"Block Group 1, Census Tract 2003, Waukesha County, Wisconsin",764,24,29,29,289,758,0,5,1,0,0,0.031413613,0.037958115,0.037958115,0.378272251,0.992146597,0,0.001308901
1500000US551332003002,"Block Group 2, Census Tract 2003, Waukesha County, Wisconsin",858,17,108,55,174,817,0,3,38,0,0,0.01981352,0.125874126,0.064102564,0.202797203,0.952214452,0,0.044289044
1500000US551332003003,"Block Group 3, Census Tract 2003, Waukesha County, Wisconsin",1404,91,173,88,326,1049,18,29,262,0,0,0.064814815,0.123219373,0.062678063,0.232193732,0.747150997,0.012820513,0.186609687
1500000US551332003004,"Block Group 4, Census Tract 2003, Waukesha County, Wisconsin",1871,170,323,145,231,1716,0,0,155,0,0,0.090860502,0.172634955,0.077498664,0.123463389,0.917156601,0,0.082843399
1500000US551332004001,"Block Group 1, Census Tract 2004, Waukesha County, Wisconsin",2941,239,484,132,725,2109,219,0,287,0,3.56E-05,0.081264876,0.164569874,0.044882693,0.246514791,0.717103026,0.074464468,0.097585855
1500000US551332004002,"Block Group 2, Census Tract 2004, Waukesha County, Wisconsin",707,0,34,27,247,624,49,0,0,0,0,0,0.048090523,0.038189533,0.349363508,0.882602546,0.069306931,0
1500000US551332004003,"Block Group 3, Census Tract 2004, Waukesha County, Wisconsin",1680,106,79,186,444,1548,8,0,124,0,0,0.063095238,0.04702381,0.110714286,0.264285714,0.921428571,0.004761905,0.073809524
1500000US551332004004,"Block Group 4, Census Tract 2004, Waukesha County, Wisconsin",1145,50,43,114,303,1133,0,0,0,0,0,0.043668122,0.037554585,0.099563319,0.264628821,0.989519651,0,0
1500000US551332005001,"Block Group 1, Census Tract 2005, Waukesha County, Wisconsin",2257,207,320,181,367,1783,14,10,435,0,1.96E-06,0.091714665,0.141781125,0.080194949,0.162605228,0.789986708,0.006202924,0.192733717
1500000US551332005002,"Block Group 2, Census Tract 2005, Waukesha County, Wisconsin",1805,159,304,76,448,1538,92,64,69,0,0,0.088088643,0.168421053,0.042105263,0.248199446,0.852077562,0.050969529,0.038227147
1500000US551332005003,"Block Group 3, Census Tract 2005, Waukesha County, Wisconsin",1789,96,145,198,399,1637,113,0,29,0,0,0.053661263,0.081050866,0.110676356,0.223029625,0.915036333,0.063163779,0.016210173
1500000US551332006001,"Block Group 1, Census Tract 2006, Waukesha County, Wisconsin",804,49,104,16,201,762,10,0,11,0,0,0.060945274,0.129353234,0.019900498,0.25,0.947761194,0.012437811,0.013681592
1500000US551332006002,"Block Group 2, Census Tract 2006, Waukesha County, Wisconsin",1017,7,115,44,339,868,123,0,26,0,0,0.006882989,0.113077679,0.043264503,0.333333333,0.853490659,0.120943953,0.025565388
1500000US551332007001,"Block Group 1, Census Tract 2007, Waukesha County, Wisconsin",881,60,80,62,291,756,0,0,41,0,0,0.068104427,0.090805902,0.070374574,0.33030647,0.858115778,0,0.046538025
1500000US551332007002,"Block Group 2, Census Tract 2007, Waukesha County, Wisconsin",1359,52,241,69,298,1229,29,0,95,0,0,0.038263429,0.177336277,0.050772627,0.219278882,0.904341428,0.02133922,0.069904341
1500000US551332007003,"Block Group 3, Census Tract 2007, Waukesha County, Wisconsin",1655,49,213,154,464,1434,62,0,141,0,2.56E-06,0.029607251,0.128700906,0.09305136,0.280362538,0.866465257,0.037462236,0.085196375
1500000US551332008011,"Block Group 1, Census Tract 2008.01, Waukesha County, Wisconsin",1130,17,190,76,315,1074,6,0,50,0,0,0.015044248,0.168141593,0.067256637,0.278761062,0.950442478,0.005309735,0.044247788
1500000US551332008012,"Block Group 2, Census Tract 2008.01, Waukesha County, Wisconsin",1449,101,235,174,267,1139,23,0,246,0,0,0.069703244,0.162180814,0.120082816,0.18426501,0.786059351,0.015873016,0.169772257
1500000US551332008013,"Block Group 3, Census Tract 2008.01, Waukesha County, Wisconsin",995,27,146,71,407,973,0,0,13,0,0,0.027135678,0.146733668,0.071356784,0.409045226,0.977889447,0,0.013065327
1500000US551332008014,"Block Group 4, Census Tract 2008.01, Waukesha County, Wisconsin",1022,56,148,26,365,905,17,21,79,0,0,0.054794521,0.14481409,0.025440313,0.357142857,0.885518591,0.016634051,0.077299413
1500000US551332008031,"Block Group 1, Census Tract 2008.03, Waukesha County, Wisconsin",1702,70,359,175,305,1417,0,0,131,0,0,0.041128085,0.21092832,0.102820212,0.17920094,0.832549941,0,0.076968273
1500000US551332008032,"Block Group 2, Census Tract 2008.03, Waukesha County, Wisconsin",1686,36,141,144,675,1575,0,0,86,0,0,0.021352313,0.083629893,0.085409253,0.400355872,0.934163701,0,0.051008304
1500000US551332008033,"Block Group 3, Census Tract 2008.03, Waukesha County, Wisconsin",1064,38,98,91,423,949,0,0,91,0,0,0.035714286,0.092105263,0.085526316,0.397556391,0.891917293,0,0.085526316
1500000US551332008041,"Block Group 1, Census Tract 2008.04, Waukesha County, Wisconsin",1213,70,109,63,339,835,45,0,292,0,0,0.057708162,0.089859852,0.051937345,0.279472383,0.688375927,0.037098104,0.240725474
1500000US551332008042,"Block Group 2, Census Tract 2008.04, Waukesha County, Wisconsin",1415,46,210,115,383,1229,23,0,163,0,0,0.032508834,0.148409894,0.081272085,0.270671378,0.868551237,0.016254417,0.115194346
1500000US551332008043,"Block Group 3, Census Tract 2008.04, Waukesha County, Wisconsin",1054,39,118,58,445,936,5,0,100,0,0,0.037001898,0.111954459,0.055028463,0.422201139,0.888045541,0.004743833,0.09487666
1500000US551332009011,"Block Group 1, Census Tract 2009.01, Waukesha County, Wisconsin",1151,105,56,35,361,1087,0,7,34,0,0,0.091225022,0.048653345,0.030408341,0.313640313,0.944396177,0,0.029539531
1500000US551332009012,"Block Group 2, Census Tract 2009.01, Waukesha County, Wisconsin",1523,58,246,60,385,1158,0,0,317,0,0,0.038082731,0.161523309,0.039395929,0.252790545,0.760341431,0,0.208141825
1500000US551332009013,"Block Group 3, Census Tract 2009.01, Waukesha County, Wisconsin",1196,87,121,57,414,1155,22,0,19,0,0,0.072742475,0.101170569,0.047658863,0.346153846,0.965719064,0.018394649,0.015886288
1500000US551332009021,"Block Group 1, Census Tract 2009.02, Waukesha County, Wisconsin",1081,66,233,38,282,766,0,0,297,7.70E-06,0,0.061054579,0.215541166,0.035152636,0.260869565,0.708603145,0,0.274745606
1500000US551332009022,"Block Group 2, Census Tract 2009.02, Waukesha County, Wisconsin",672,27,78,24,246,661,11,0,0,0,0,0.040178571,0.116071429,0.035714286,0.366071429,0.983630952,0.016369048,0
1500000US551332009023,"Block Group 3, Census Tract 2009.02, Waukesha County, Wisconsin",645,56,79,0,248,577,0,0,61,0,0,0.086821705,0.12248062,0,0.384496124,0.894573643,0,0.094573643
1500000US551332009024,"Block Group 4, Census Tract 2009.02, Waukesha County, Wisconsin",1486,123,232,71,444,1431,0,7,48,0,0,0.082772544,0.156123822,0.047779273,0.298788694,0.962987887,0,0.03230148
1500000US551332010001,"Block Group 1, Census Tract 2010, Waukesha County, Wisconsin",1263,118,183,102,314,1139,0,0,81,0,6.90E-06,0.093428345,0.144893112,0.080760095,0.24861441,0.901821061,0,0.064133017
1500000US551332010002,"Block Group 2, Census Tract 2010, Waukesha County, Wisconsin",819,38,100,69,159,775,0,13,31,0,0,0.046398046,0.122100122,0.084249084,0.194139194,0.946275946,0,0.037851038
1500000US551332010003,"Block Group 3, Census Tract 2010, Waukesha County, Wisconsin",1478,49,239,73,614,1397,7,6,60,3.66E-06,0,0.033152909,0.161705007,0.049391069,0.415426252,0.945196211,0.00473613,0.040595399
1500000US551332010004,"Block Group 4, Census Tract 2010, Waukesha County, Wisconsin",882,39,91,96,308,882,0,0,0,0,0,0.044217687,0.103174603,0.108843537,0.349206349,1,0,0
1500000US551332010005,"Block Group 5, Census Tract 2010, Waukesha County, Wisconsin",1124,78,154,72,352,892,140,0,54,0,0,0.069395018,0.137010676,0.06405694,0.31316726,0.793594306,0.12455516,0.048042705
1500000US551332010006,"Block Group 6, Census Tract 2010, Waukesha County, Wisconsin",626,0,108,15,242,570,0,0,0,0,0,0,0.172523962,0.023961661,0.38658147,0.910543131,0,0
1500000US551332011011,"Block Group 1, Census Tract 2011.01, Waukesha County, Wisconsin",581,36,62,41,210,528,0,0,41,0,0,0.061962134,0.106712565,0.070567986,0.361445783,0.908777969,0,0.070567986
1500000US551332011012,"Block Group 2, Census Tract 2011.01, Waukesha County, Wisconsin",1397,84,173,59,475,1126,20,0,237,0,0,0.060128848,0.123836793,0.042233357,0.340014316,0.806012885,0.014316392,0.169649248
1500000US551332011013,"Block Group 3, Census Tract 2011.01, Waukesha County, Wisconsin",1595,125,197,29,579,1339,0,0,150,0,0,0.078369906,0.123510972,0.018181818,0.363009404,0.839498433,0,0.094043887
1500000US551332011014,"Block Group 4, Census Tract 2011.01, Waukesha County, Wisconsin",1808,144,279,85,267,1108,98,25,473,0,1.10E-05,0.079646018,0.154314159,0.047013274,0.147676991,0.612831858,0.05420354,0.261615044
1500000US551332011021,"Block Group 1, Census Tract 2011.02, Waukesha County, Wisconsin",1078,112,111,51,427,928,0,0,74,0,0,0.103896104,0.10296846,0.047309833,0.396103896,0.860853432,0,0.06864564
1500000US551332011022,"Block Group 2, Census Tract 2011.02, Waukesha County, Wisconsin",1112,40,136,84,376,1082,0,0,30,0,0,0.035971223,0.122302158,0.075539568,0.338129496,0.973021583,0,0.026978417
1500000US551332011023,"Block Group 3, Census Tract 2011.02, Waukesha County, Wisconsin",803,8,65,90,222,700,11,0,64,0,2.17E-05,0.00996264,0.080946451,0.112079701,0.276463263,0.871731009,0.01369863,0.079701121
1500000US551332012011,"Block Group 1, Census Tract 2012.01, Waukesha County, Wisconsin",736,22,63,38,147,639,16,11,50,0,2.95E-05,0.029891304,0.085597826,0.051630435,0.199728261,0.868206522,0.02173913,0.067934783
1500000US551332012012,"Block Group 2, Census Tract 2012.01, Waukesha County, Wisconsin",1200,63,114,78,444,1079,52,0,63,0,0,0.0525,0.095,0.065,0.37,0.899166667,0.043333333,0.0525
1500000US551332012021,"Block Group 1, Census Tract 2012.02, Waukesha County, Wisconsin",2437,204,400,190,606,2158,0,0,170,0,0,0.083709479,0.164136233,0.077964711,0.248666393,0.885514977,0,0.069757899
1500000US551332012022,"Block Group 2, Census Tract 2012.02, Waukesha County, Wisconsin",1493,14,220,105,555,1278,0,0,191,0,0,0.009377093,0.14735432,0.070328198,0.371734762,0.855994642,0,0.127930342
1500000US551332012023,"Block Group 3, Census Tract 2012.02, Waukesha County, Wisconsin",2325,101,122,171,704,1838,0,0,487,0,0,0.04344086,0.052473118,0.073548387,0.302795699,0.790537634,0,0.209462366
1500000US551332012031,"Block Group 1, Census Tract 2012.03, Waukesha County, Wisconsin",1696,98,150,48,592,1487,19,0,184,0,1.39E-06,0.057783019,0.088443396,0.028301887,0.349056604,0.876768868,0.01120283,0.108490566
1500000US551332012032,"Block Group 2, Census Tract 2012.03, Waukesha County, Wisconsin",1384,72,178,81,430,957,11,0,342,0,0,0.052023121,0.128612717,0.058526012,0.310693642,0.691473988,0.007947977,0.247109827
1500000US551332013001,"Block Group 1, Census Tract 2013, Waukesha County, Wisconsin",831,36,182,29,191,831,0,0,0,0,0,0.0433213,0.219013237,0.034897714,0.229843562,1,0,0
1500000US551332013002,"Block Group 2, Census Tract 2013, Waukesha County, Wisconsin",1464,15,75,174,530,1434,17,0,13,0,0,0.010245902,0.051229508,0.118852459,0.362021858,0.979508197,0.011612022,0.008879781
1500000US551332013003,"Block Group 3, Census Tract 2013, Waukesha County, Wisconsin",1182,104,90,38,292,1182,0,0,0,0,0,0.087986464,0.076142132,0.0321489,0.247038917,1,0,0
1500000US551332013004,"Block Group 4, Census Tract 2013, Waukesha County, Wisconsin",1620,158,218,151,214,1498,93,0,29,0,0,0.097530864,0.134567901,0.093209877,0.132098765,0.924691358,0.057407407,0.017901235
1500000US551332014021,"Block Group 1, Census Tract 2014.02, Waukesha County, Wisconsin",1243,39,168,109,340,1176,0,0,0,0,1.23E-05,0.031375704,0.135156879,0.08769107,0.273531778,0.94609815,0,0
1500000US551332014022,"Block Group 2, Census Tract 2014.02, Waukesha County, Wisconsin",1665,209,135,12,556,1548,39,0,69,0,0,0.125525526,0.081081081,0.007207207,0.333933934,0.92972973,0.023423423,0.041441441
1500000US551332014023,"Block Group 3, Census Tract 2014.02, Waukesha County, Wisconsin",2126,32,203,35,743,1927,50,29,112,0,1.77E-06,0.01505174,0.095484478,0.016462841,0.349482596,0.90639699,0.023518344,0.052681091
1500000US551332014031,"Block Group 1, Census Tract 2014.03, Waukesha County, Wisconsin",1906,106,86,53,584,1733,116,17,40,0,0,0.055613851,0.045120672,0.027806925,0.306400839,0.909233998,0.060860441,0.020986359
1500000US551332014032,"Block Group 2, Census Tract 2014.03, Waukesha County, Wisconsin",386,0,6,39,120,386,0,0,0,0,0,0,0.015544041,0.101036269,0.310880829,1,0,0
1500000US551332014033,"Block Group 3, Census Tract 2014.03, Waukesha County, Wisconsin",1753,117,241,140,368,1618,31,0,96,0,0,0.066742727,0.137478608,0.079863092,0.209925841,0.922989161,0.01768397,0.054763263
1500000US551332014041,"Block Group 1, Census Tract 2014.04, Waukesha County, Wisconsin",1198,17,104,34,496,1078,0,0,120,0,0,0.014190317,0.086811352,0.028380634,0.414023372,0.899833055,0,0.100166945
1500000US551332014042,"Block Group 2, Census Tract 2014.04, Waukesha County, Wisconsin",1238,73,146,44,285,1136,0,0,84,0,1.17E-05,0.058966074,0.117932149,0.035541195,0.230210016,0.917609047,0,0.067851373
1500000US551332014043,"Block Group 3, Census Tract 2014.04, Waukesha County, Wisconsin",989,61,91,38,372,973,0,0,0,0,0,0.061678463,0.092012133,0.038422649,0.376137513,0.983822042,0,0
1500000US551332015031,"Block Group 1, Census Tract 2015.03, Waukesha County, Wisconsin",1531,68,130,47,765,1256,28,0,183,0,0,0.044415415,0.084911822,0.03069889,0.499673416,0.820378837,0.0182887,0.119529719
1500000US551332015032,"Block Group 2, Census Tract 2015.03, Waukesha County, Wisconsin",965,101,126,31,362,747,2,0,216,0,0,0.104663212,0.130569948,0.032124352,0.375129534,0.774093264,0.002072539,0.223834197
1500000US551332015033,"Block Group 3, Census Tract 2015.03, Waukesha County, Wisconsin",813,57,60,37,191,813,0,0,0,0,0,0.070110701,0.073800738,0.045510455,0.234932349,1,0,0
1500000US551332015034,"Block Group 4, Census Tract 2015.03, Waukesha County, Wisconsin",1775,96,252,174,406,1510,0,0,232,0,0,0.054084507,0.141971831,0.098028169,0.228732394,0.850704225,0,0.130704225
1500000US551332015035,"Block Group 5, Census Tract 2015.03, Waukesha County, Wisconsin",1334,89,82,173,257,1198,0,0,0,0,4.83E-05,0.066716642,0.061469265,0.129685157,0.192653673,0.898050975,0,0
1500000US551332015041,"Block Group 1, Census Tract 2015.04, Waukesha County, Wisconsin",2687,76,409,215,660,2318,0,0,369,0,0,0.028284332,0.152214365,0.080014886,0.245627093,0.862672125,0,0.137327875
1500000US551332015042,"Block Group 2, Census Tract 2015.04, Waukesha County, Wisconsin",2056,62,138,144,611,1935,0,0,107,0,0,0.030155642,0.067120623,0.070038911,0.297178988,0.94114786,0,0.052042802
